timestamp,open,high,low,close,volume
2022-01-03 05:30:00,1713.0,1733.0,1711.2,1717.15,1094708.0
2022-01-04 05:30:00,1725.75,1728.0,1700.0,1719.0,1191189.0
2022-01-05 05:30:00,1722.0,1744.65,1702.55,1715.45,1583598.0
2022-01-06 05:30:00,1710.0,1723.85,1675.6,1713.1,1615375.0
2022-01-07 05:30:00,1719.9,1730.8,1689.5,1699.1,1295933.0
2022-01-10 05:30:00,1707.55,1766.0,1699.1,1752.6,1670551.0
2022-01-11 05:30:00,1758.0,1850.0,1737.0,1843.9,5126019.0
2022-01-12 05:30:00,1873.0,1873.0,1808.3,1830.1,2518912.0
2022-01-13 05:30:00,1834.0,1863.0,1808.0,1853.35,1881069.0
2022-01-14 05:30:00,1850.0,1890.45,1831.1,1870.25,2357616.0
2022-01-17 05:30:00,1876.0,1901.4,1855.65,1877.8,1700525.0
2022-01-18 05:30:00,1885.0,1908.5,1830.05,1840.95,2294146.0
2022-01-19 05:30:00,1839.8,1857.0,1811.25,1849.3,1544606.0
2022-01-20 05:30:00,1855.0,1880.35,1843.7,1865.85,1252017.0
2022-01-21 05:30:00,1860.85,1873.0,1810.75,1828.35,1929667.0
2022-01-24 05:30:00,1822.0,1827.45,1696.55,1715.8,2381112.0
2022-01-25 05:30:00,1668.0,1750.55,1668.0,1741.4,1817963.0
2022-01-27 05:30:00,1718.0,1725.55,1654.5,1686.0,3549583.0
2022-01-28 05:30:00,1702.5,1744.1,1683.95,1693.7,1624750.0
2022-01-31 05:30:00,1708.95,1734.0,1705.0,1714.95,1024738.0
2022-02-01 05:30:00,1727.95,1765.1,1699.15,1746.9,1574361.0
2022-02-02 05:30:00,1755.0,1786.0,1747.0,1779.35,1405276.0
2022-02-03 05:30:00,1771.95,1787.0,1746.4,1751.85,588866.0
2022-02-04 05:30:00,1758.0,1770.0,1733.7,1757.3,855996.0
2022-02-07 05:30:00,1765.0,1765.5,1722.1,1731.8,854871.0
2022-02-08 05:30:00,1739.4,1747.0,1677.05,1716.0,1480201.0
2022-02-09 05:30:00,1724.6,1791.9,1718.1,1783.15,1674022.0
2022-02-10 05:30:00,1799.0,1809.0,1766.0,1786.1,1747943.0
2022-02-11 05:30:00,1764.0,1774.9,1743.35,1764.3,1196002.0
2022-02-14 05:30:00,1736.3,1737.9,1653.0,1663.95,1919476.0
2022-02-15 05:30:00,1636.0,1751.4,1627.85,1744.25,2261554.0
2022-02-16 05:30:00,1744.25,1776.0,1730.0,1738.1,1663614.0
2022-02-17 05:30:00,1750.0,1762.0,1724.0,1730.95,1075487.0
2022-02-18 05:30:00,1739.0,1754.6,1725.0,1736.3,945100.0
2022-02-21 05:30:00,1738.8,1738.8,1671.3,1685.2,1449291.0
2022-02-22 05:30:00,1636.1,1678.9,1630.0,1667.7,1717579.0
2022-02-23 05:30:00,1682.0,1717.5,1670.0,1688.7,1285012.0
2022-02-24 05:30:00,1626.0,1648.6,1528.8,1543.95,2798065.0
2022-02-25 05:30:00,1594.0,1638.1,1578.8,1618.7,1741584.0
2022-02-28 05:30:00,1603.75,1651.1,1592.25,1644.45,1869037.0
2022-03-02 05:30:00,1638.0,1664.25,1615.5,1641.8,1249817.0
2022-03-03 05:30:00,1670.0,1678.2,1634.95,1643.8,1333325.0
2022-03-04 05:30:00,1621.8,1655.5,1601.2,1615.0,1433490.0
2022-03-07 05:30:00,1590.0,1592.0,1539.3,1564.05,1508821.0
2022-03-08 05:30:00,1574.9,1607.4,1553.4,1601.6,1396347.0
2022-03-09 05:30:00,1609.6,1669.95,1608.0,1656.55,1498176.0
2022-03-10 05:30:00,1682.0,1749.6,1678.25,1742.85,2294474.0
2022-03-11 05:30:00,1750.0,1757.0,1721.2,1734.1,1354129.0
2022-03-14 05:30:00,1732.0,1752.45,1722.45,1736.1,659190.0
2022-03-15 05:30:00,1740.0,1754.2,1686.65,1701.4,1085901.0
2022-03-16 05:30:00,1724.0,1764.0,1718.65,1758.0,1269866.0
2022-03-17 05:30:00,1775.6,1823.6,1760.0,1819.65,2392329.0
2022-03-21 05:30:00,1836.05,1841.9,1796.15,1802.95,1081052.0
2022-03-22 05:30:00,1802.95,1837.0,1790.0,1831.55,964066.0
2022-03-23 05:30:00,1848.05,1848.05,1800.85,1811.0,1553366.0
2022-03-24 05:30:00,1815.0,1839.55,1800.15,1832.8,1030145.0
2022-03-25 05:30:00,1835.55,1878.0,1822.0,1867.0,1366115.0
2022-03-28 05:30:00,1876.9,1924.4,1851.05,1909.7,1895438.0
2022-03-29 05:30:00,1919.25,1930.9,1885.5,1917.25,1715098.0
2022-03-30 05:30:00,1927.7,2015.0,1917.3,1995.25,3215951.0
2022-03-31 05:30:00,2005.0,2042.0,1991.0,2014.75,2786973.0
2022-04-01 05:30:00,2018.0,2049.0,2013.05,2043.65,1267111.0
2022-04-04 05:30:00,2050.0,2075.5,2032.0,2065.85,1334265.0
2022-04-05 05:30:00,2078.0,2189.8,2067.6,2139.85,4970260.0
2022-04-06 05:30:00,2153.75,2182.85,2124.2,2160.0,2259018.0
2022-04-07 05:30:00,2165.95,2214.95,2081.25,2099.05,3499044.0
2022-04-08 05:30:00,2115.0,2176.0,2105.25,2170.95,1924054.0
2022-04-11 05:30:00,2181.85,2200.0,2158.5,2180.2,1615715.0
2022-04-12 05:30:00,2188.0,2219.0,2155.0,2196.95,2632324.0
2022-04-13 05:30:00,2210.0,2217.15,2173.45,2199.45,992512.0
2022-04-18 05:30:00,2179.8,2240.0,2156.75,2233.85,1747434.0
2022-04-19 05:30:00,2245.0,2255.0,2140.1,2168.3,1639219.0
2022-04-20 05:30:00,2178.0,2207.95,2161.9,2183.95,1119025.0
2022-04-21 05:30:00,2216.0,2293.55,2203.9,2286.35,2243636.0
