timestamp,open,high,low,close,volume
2022-01-03 05:30:00,732.0,738.65,730.5,736.6,2377227.0
2022-01-04 05:30:00,743.0,747.0,732.65,739.25,4068551.0
2022-01-05 05:30:00,739.0,758.8,734.05,754.9,5409002.0
2022-01-06 05:30:00,748.9,748.9,730.1,739.8,5440633.0
2022-01-07 05:30:00,744.7,747.7,730.5,736.1,2590751.0
2022-01-10 05:30:00,737.1,743.0,734.1,738.85,2173107.0
2022-01-11 05:30:00,738.65,768.9,728.5,765.1,8959781.0
2022-01-12 05:30:00,769.5,774.9,754.0,763.55,5775798.0
2022-01-13 05:30:00,763.0,776.0,760.0,772.2,4049411.0
2022-01-14 05:30:00,769.0,795.0,763.65,780.1,9627761.0
2022-01-17 05:30:00,783.5,789.4,773.9,779.05,3187871.0
2022-01-18 05:30:00,780.0,790.0,760.0,762.95,4300929.0
2022-01-19 05:30:00,761.75,761.75,736.0,744.2,5843870.0
2022-01-20 05:30:00,744.0,751.7,735.0,738.0,4741333.0
2022-01-21 05:30:00,732.0,733.65,714.45,723.9,9244367.0
2022-01-24 05:30:00,723.9,725.25,689.0,702.45,5349759.0
2022-01-25 05:30:00,696.0,712.85,690.0,711.1,4482325.0
2022-01-27 05:30:00,699.8,712.3,691.0,709.1,4749083.0
2022-01-28 05:30:00,713.0,732.8,707.5,710.15,3543413.0
2022-01-31 05:30:00,719.7,723.9,714.55,716.3,2152066.0
2022-02-01 05:30:00,721.0,744.3,720.65,738.75,6052108.0
2022-02-02 05:30:00,723.9,746.85,721.5,745.2,6167378.0
2022-02-03 05:30:00,744.05,745.0,729.4,732.5,2689612.0
2022-02-04 05:30:00,735.0,741.15,724.0,726.95,2453595.0
2022-02-07 05:30:00,728.8,729.9,713.35,715.15,2610637.0
2022-02-08 05:30:00,719.0,723.0,703.0,717.8,3207780.0
2022-02-09 05:30:00,722.0,735.4,719.05,733.45,3186942.0
2022-02-10 05:30:00,736.9,741.55,728.05,731.05,4752601.0
2022-02-11 05:30:00,727.9,733.9,719.45,723.7,3621116.0
2022-02-14 05:30:00,714.8,714.8,691.0,695.75,6219506.0
2022-02-15 05:30:00,699.7,722.45,690.0,720.6,3319096.0
2022-02-16 05:30:00,724.9,750.85,722.1,740.75,9382605.0
2022-02-17 05:30:00,741.1,745.0,731.35,734.2,3407347.0
2022-02-18 05:30:00,729.9,739.2,725.5,727.5,2151557.0
2022-02-21 05:30:00,722.7,726.75,709.55,711.1,2805791.0
2022-02-22 05:30:00,698.0,711.1,685.0,705.55,6112926.0
2022-02-23 05:30:00,711.0,719.4,705.0,706.7,2978284.0
2022-02-24 05:30:00,682.0,688.0,651.95,654.85,9547717.0
2022-02-25 05:30:00,674.5,703.0,670.25,695.15,5738223.0
2022-02-28 05:30:00,690.0,709.65,684.5,707.5,4288186.0
2022-03-02 05:30:00,702.95,717.9,697.6,710.3,4448558.0
2022-03-03 05:30:00,718.8,724.6,703.0,706.7,7533817.0
2022-03-04 05:30:00,699.9,710.7,689.05,700.15,7941457.0
2022-03-07 05:30:00,690.0,691.7,663.55,677.8,4890958.0
2022-03-08 05:30:00,679.65,692.0,670.6,688.85,3831397.0
2022-03-09 05:30:00,697.0,718.0,692.7,714.1,5351552.0
2022-03-10 05:30:00,727.9,737.65,720.6,730.4,5850213.0
2022-03-11 05:30:00,729.5,731.75,722.3,729.45,2864685.0
2022-03-14 05:30:00,725.95,733.5,724.0,730.55,1905433.0
2022-03-15 05:30:00,733.0,736.0,716.25,721.3,4228582.0
2022-03-16 05:30:00,726.0,729.5,721.0,723.8,2693057.0
2022-03-17 05:30:00,730.5,743.8,729.55,740.1,4957379.0
2022-03-21 05:30:00,741.0,750.45,725.4,735.15,6662688.0
2022-03-22 05:30:00,735.0,743.9,723.05,739.15,5010054.0
2022-03-23 05:30:00,747.95,751.0,731.8,733.75,4698808.0
2022-03-24 05:30:00,733.0,742.3,731.0,733.45,2914647.0
2022-03-25 05:30:00,737.0,746.9,730.05,743.25,4003497.0
2022-03-28 05:30:00,747.0,749.7,726.55,737.0,5691095.0
2022-03-29 05:30:00,741.0,766.9,738.05,761.95,11423551.0
2022-03-30 05:30:00,768.8,775.95,762.1,767.4,6913983.0
2022-03-31 05:30:00,767.4,781.0,765.5,774.2,5468951.0
2022-04-01 05:30:00,774.5,790.7,774.5,785.75,6816743.0
2022-04-04 05:30:00,791.0,822.15,783.65,818.55,13743062.0
2022-04-05 05:30:00,840.0,860.9,826.0,848.05,21090646.0
2022-04-06 05:30:00,852.95,862.65,840.0,849.85,8785541.0
2022-04-07 05:30:00,850.0,866.0,813.6,817.4,11662093.0
2022-04-08 05:30:00,823.0,844.8,817.4,839.3,5777924.0
2022-04-11 05:30:00,840.0,860.0,839.3,854.55,6030153.0
2022-04-12 05:30:00,853.9,859.0,835.0,844.9,5597246.0
2022-04-13 05:30:00,849.9,854.9,836.5,840.5,2955807.0
2022-04-18 05:30:00,831.35,846.75,821.4,842.7,3969878.0
