timestamp,open,high,low,close,volume
2022-01-03 05:30:00,737.83,740.2,730.92,738.82,914334.0
2022-01-04 05:30:00,742.77,747.41,722.07,729.78,2323601.0
2022-01-05 05:30:00,731.16,734.37,717.58,724.59,2051058.0
2022-01-06 05:30:00,724.0,725.93,713.68,716.54,2052245.0
2022-01-07 05:30:00,716.54,735.51,716.15,727.06,2081188.0
2022-01-10 05:30:00,731.36,733.88,722.03,722.91,1572551.0
2022-01-11 05:30:00,727.41,734.47,721.78,729.58,1881955.0
2022-01-12 05:30:00,733.88,734.17,724.15,727.06,1794905.0
2022-01-13 05:30:00,727.95,730.37,714.72,721.24,1584970.0
2022-01-14 05:30:00,721.24,767.46,718.07,753.14,8626126.0
2022-01-17 05:30:00,758.57,761.88,749.93,755.71,1834563.0
2022-01-18 05:30:00,754.42,760.55,719.46,722.47,2641318.0
2022-01-19 05:30:00,725.93,728.94,705.23,708.84,2396462.0
2022-01-20 05:30:00,719.11,737.09,708.39,714.57,5232685.0
2022-01-21 05:30:00,712.15,733.83,703.26,717.63,4794681.0
2022-01-24 05:30:00,716.1,716.1,680.05,682.96,3076451.0
2022-01-25 05:30:00,681.53,701.23,666.71,699.06,2005617.0
2022-01-27 05:30:00,691.41,700.79,679.06,697.28,3080249.0
2022-01-28 05:30:00,697.83,720.94,697.83,709.09,2048688.0
2022-01-31 05:30:00,717.09,727.9,713.19,718.37,1661803.0
2022-02-01 05:30:00,723.01,729.93,708.25,727.06,2038412.0
2022-02-02 05:30:00,732.5,735.75,725.58,733.33,1750242.0
2022-02-03 05:30:00,740.79,759.56,724.35,729.04,8053974.0
2022-02-04 05:30:00,731.9,737.38,713.33,724.79,1907943.0
2022-02-07 05:30:00,720.05,727.7,693.43,696.15,1885319.0
2022-02-08 05:30:00,696.44,701.28,682.86,688.54,2380853.0
2022-02-09 05:30:00,697.33,700.3,688.0,691.6,2179744.0
2022-02-10 05:30:00,697.58,702.27,690.42,698.02,1748558.0
2022-02-11 05:30:00,686.47,694.47,681.53,692.39,1988606.0
2022-02-14 05:30:00,680.54,692.2,675.65,685.78,2044003.0
2022-02-15 05:30:00,684.49,697.33,680.69,693.38,2182494.0
2022-02-16 05:30:00,696.84,699.65,687.5,692.39,1202252.0
2022-02-17 05:30:00,692.89,717.24,692.89,711.51,3399833.0
2022-02-18 05:30:00,706.81,715.7,703.46,708.69,1665586.0
2022-02-21 05:30:00,701.78,712.49,695.85,704.44,1523866.0
2022-02-22 05:30:00,681.53,708.1,681.53,706.42,1839118.0
2022-02-23 05:30:00,706.22,722.22,705.33,714.37,1794351.0
2022-02-24 05:30:00,690.42,705.78,665.77,669.38,3053346.0
2022-02-25 05:30:00,681.53,704.59,677.18,700.79,1750128.0
2022-02-28 05:30:00,690.91,711.95,686.02,709.78,1911584.0
2022-03-02 05:30:00,703.21,709.78,692.94,702.27,1914643.0
2022-03-03 05:30:00,703.41,709.93,676.15,678.62,2086397.0
2022-03-04 05:30:00,679.95,679.95,649.43,661.73,2798385.0
2022-03-07 05:30:00,650.91,665.23,642.22,651.75,2111078.0
2022-03-08 05:30:00,650.91,679.31,649.92,675.31,2815859.0
2022-03-09 05:30:00,676.59,697.23,669.97,690.57,1897054.0
2022-03-10 05:30:00,696.89,718.57,696.89,715.31,2542848.0
2022-03-11 05:30:00,715.41,717.14,698.76,707.65,2277400.0
2022-03-14 05:30:00,711.16,715.11,700.94,713.38,1565269.0
2022-03-15 05:30:00,715.11,764.5,714.86,739.41,9271264.0
2022-03-16 05:30:00,744.74,746.27,731.51,738.67,1935718.0
2022-03-17 05:30:00,748.69,764.94,744.99,762.82,3061189.0
2022-03-21 05:30:00,762.52,764.35,736.15,738.62,1866032.0
2022-03-22 05:30:00,740.79,748.69,722.42,743.66,3010550.0
2022-03-23 05:30:00,750.18,750.67,735.95,739.61,1089706.0
2022-03-24 05:30:00,738.82,742.37,729.63,731.41,1164611.0
2022-03-25 05:30:00,730.92,730.92,699.9,724.35,2932175.0
2022-03-28 05:30:00,724.99,737.04,719.21,732.15,1810600.0
2022-03-29 05:30:00,732.89,738.57,726.57,734.08,973606.0
2022-03-30 05:30:00,740.79,773.14,739.8,756.45,8225856.0
2022-03-31 05:30:00,758.52,770.42,756.5,767.86,2856626.0
2022-04-01 05:30:00,770.37,782.77,769.44,780.1,3044466.0
2022-04-04 05:30:00,782.28,785.24,772.15,778.42,1546430.0
2022-04-05 05:30:00,781.29,800.06,778.52,796.75,2876526.0
2022-04-06 05:30:00,800.5,802.52,787.26,799.31,1979570.0
2022-04-07 05:30:00,799.07,808.25,792.2,795.02,1941110.0
2022-04-08 05:30:00,800.55,809.78,794.13,807.66,1388955.0
2022-04-11 05:30:00,807.66,813.88,799.56,811.41,1216120.0
2022-04-12 05:30:00,811.41,812.75,792.7,802.13,1178838.0
2022-04-13 05:30:00,802.13,813.39,801.09,807.56,1024011.0
2022-04-18 05:30:00,806.18,814.77,799.07,812.2,1462772.0
2022-04-19 05:30:00,814.87,826.58,775.21,781.63,2430275.0
2022-04-20 05:30:00,790.18,803.46,782.38,800.5,1503762.0
2022-04-21 05:30:00,802.03,811.91,794.38,809.98,1327747.0
2022-04-22 05:30:00,807.96,811.51,793.24,805.59,1857579.0
2022-04-25 05:30:00,792.15,799.96,779.86,783.02,1178967.0
2022-04-26 05:30:00,788.45,814.23,785.24,811.96,1269430.0
2022-04-27 05:30:00,804.9,807.81,786.52,788.8,1172239.0
2022-04-28 05:30:00,800.9,808.95,789.78,801.69,1780460.0
2022-04-29 05:30:00,804.99,825.0,803.02,813.64,2241065.0
