timestamp,open,high,low,close,volume
2022-01-03 05:30:00,654.0,654.65,646.3,650.5,1892087.0
2022-01-04 05:30:00,652.4,655.0,649.05,653.15,2293391.0
2022-01-05 05:30:00,655.0,658.25,650.65,653.55,3326875.0
2022-01-06 05:30:00,651.0,651.95,644.9,646.9,2548339.0
2022-01-07 05:30:00,647.0,662.95,646.0,660.3,2168995.0
2022-01-10 05:30:00,666.0,669.7,660.0,662.95,1480419.0
2022-01-11 05:30:00,662.95,665.9,656.25,658.15,1484964.0
2022-01-12 05:30:00,658.3,674.25,658.3,673.25,2091488.0
2022-01-13 05:30:00,673.9,676.4,668.4,670.35,1807858.0
2022-01-14 05:30:00,668.0,674.85,666.2,671.45,1292789.0
2022-01-17 05:30:00,671.0,675.55,668.0,674.15,1255654.0
2022-01-18 05:30:00,678.0,678.8,666.75,669.1,979679.0
2022-01-19 05:30:00,665.0,667.4,652.25,656.05,1945857.0
2022-01-20 05:30:00,654.6,660.6,647.55,649.45,1429228.0
2022-01-21 05:30:00,645.0,646.95,633.35,641.45,2963518.0
2022-01-24 05:30:00,639.85,639.85,619.1,627.6,2628472.0
2022-01-25 05:30:00,627.2,633.5,617.0,630.8,1827902.0
2022-01-27 05:30:00,625.8,625.9,617.15,621.5,1914985.0
2022-01-28 05:30:00,621.35,632.9,619.05,620.45,1317526.0
2022-01-31 05:30:00,625.5,627.5,615.45,622.45,4374943.0
2022-02-01 05:30:00,626.25,638.55,617.6,623.9,4159628.0
2022-02-02 05:30:00,624.1,645.8,624.1,644.15,2989002.0
2022-02-03 05:30:00,646.05,647.3,631.05,634.4,2076930.0
2022-02-04 05:30:00,637.0,637.0,622.1,624.35,1909456.0
2022-02-07 05:30:00,620.1,623.7,600.0,603.25,3030728.0
2022-02-08 05:30:00,606.4,607.85,594.0,600.45,1954492.0
2022-02-09 05:30:00,606.75,606.75,596.1,600.2,2644690.0
2022-02-10 05:30:00,600.2,611.5,590.45,606.25,6231536.0
2022-02-11 05:30:00,600.7,601.5,593.0,595.35,2557745.0
2022-02-14 05:30:00,588.0,589.8,555.0,557.3,7168038.0
2022-02-15 05:30:00,564.0,574.5,551.6,573.6,4282324.0
2022-02-16 05:30:00,577.0,592.9,576.3,586.35,6991082.0
2022-02-17 05:30:00,586.1,595.4,581.25,592.6,3542326.0
2022-02-18 05:30:00,590.0,597.5,587.45,590.95,2613689.0
2022-02-21 05:30:00,583.55,589.4,576.55,582.0,2415405.0
2022-02-22 05:30:00,577.0,577.0,565.0,572.75,2952243.0
2022-02-23 05:30:00,572.75,578.0,565.5,569.05,1929381.0
2022-02-24 05:30:00,559.0,560.0,529.05,532.95,5515851.0
2022-02-25 05:30:00,540.0,545.55,533.85,538.9,5087685.0
2022-02-28 05:30:00,532.0,532.5,520.25,523.2,10669560.0
2022-03-02 05:30:00,518.0,563.0,509.05,560.8,41081069.0
2022-03-03 05:30:00,560.75,563.5,530.25,531.75,5811568.0
2022-03-04 05:30:00,528.9,528.9,514.25,521.5,4687979.0
2022-03-07 05:30:00,505.0,520.0,498.0,503.5,9156126.0
2022-03-08 05:30:00,500.0,514.95,497.05,513.05,7443036.0
2022-03-09 05:30:00,517.0,523.0,508.0,514.7,4515965.0
2022-03-10 05:30:00,524.0,529.75,515.85,521.3,5059007.0
2022-03-11 05:30:00,518.55,524.2,514.75,518.8,2924919.0
2022-03-14 05:30:00,520.0,521.15,510.05,512.45,4517379.0
2022-03-15 05:30:00,512.45,519.8,502.75,504.7,4513513.0
2022-03-16 05:30:00,507.05,521.35,507.05,517.3,6339842.0
2022-03-17 05:30:00,523.0,532.9,520.5,530.15,11303983.0
2022-03-21 05:30:00,532.8,534.3,520.25,522.35,4064003.0
2022-03-22 05:30:00,523.5,530.5,516.5,529.3,3457606.0
2022-03-23 05:30:00,531.9,534.0,524.15,525.85,2654149.0
2022-03-24 05:30:00,524.0,526.0,519.0,522.35,3192575.0
2022-03-25 05:30:00,524.1,528.0,517.85,519.55,2874297.0
2022-03-28 05:30:00,516.1,520.7,505.1,512.6,4968964.0
2022-03-29 05:30:00,517.0,525.7,514.4,523.0,3428962.0
2022-03-30 05:30:00,526.0,543.35,526.0,542.3,6695548.0
2022-03-31 05:30:00,542.95,550.25,533.9,538.2,5976662.0
2022-04-01 05:30:00,538.0,551.4,536.4,550.35,3675121.0
2022-04-04 05:30:00,560.0,597.55,553.8,571.8,23976331.0
2022-04-05 05:30:00,572.0,575.65,567.0,569.65,4898169.0
2022-04-06 05:30:00,567.0,568.0,553.75,555.85,5626902.0
2022-04-07 05:30:00,560.0,560.55,552.85,559.0,3159512.0
2022-04-08 05:30:00,558.95,566.85,553.8,564.8,3232920.0
2022-04-11 05:30:00,564.95,571.7,560.6,567.4,3034500.0
2022-04-12 05:30:00,566.5,572.8,560.45,562.3,4518691.0
2022-04-13 05:30:00,565.0,568.75,562.0,564.85,2313264.0
2022-04-18 05:30:00,560.5,576.85,555.25,574.3,5765896.0
2022-04-19 05:30:00,576.9,579.9,542.0,546.7,2958108.0
2022-04-20 05:30:00,548.0,560.75,541.0,559.3,3278202.0
2022-04-21 05:30:00,560.5,575.7,557.05,570.95,3111307.0
2022-04-22 05:30:00,568.9,568.9,552.0,554.05,2703271.0
2022-04-25 05:30:00,552.0,552.0,536.0,540.0,3225681.0
2022-04-26 05:30:00,541.1,556.0,537.95,549.85,4153518.0
2022-04-27 05:30:00,552.0,558.45,537.25,547.65,4744055.0
2022-04-28 05:30:00,550.9,575.35,546.5,571.4,14954957.0
2022-04-29 05:30:00,575.35,594.0,573.2,582.4,8916828.0
2022-05-02 05:30:00,577.45,585.75,574.7,579.85,3025011.0
2022-05-04 05:30:00,570.3,580.55,564.4,567.6,3587834.0
2022-05-05 05:30:00,570.5,577.4,563.5,569.75,3860357.0
2022-05-06 05:30:00,555.0,573.75,555.0,565.95,3969111.0
2022-05-09 05:30:00,558.15,569.0,557.5,563.85,2774773.0
2022-05-10 05:30:00,561.0,572.9,558.0,559.2,3953646.0
2022-05-11 05:30:00,559.5,575.7,559.5,563.55,4283207.0
2022-05-12 05:30:00,560.1,564.65,544.3,547.25,3079554.0
2022-05-13 05:30:00,555.0,565.85,548.05,550.75,3154166.0
2022-05-16 05:30:00,552.1,557.75,544.2,549.7,1260662.0
2022-05-17 05:30:00,549.85,556.85,542.5,554.85,2057634.0
2022-05-18 05:30:00,555.0,558.55,547.55,550.0,2377852.0
2022-05-19 05:30:00,542.5,547.4,525.4,528.7,3998270.0
2022-05-20 05:30:00,534.0,547.35,532.0,544.7,2607708.0
2022-05-23 05:30:00,544.0,556.2,542.65,551.15,3094798.0
2022-05-24 05:30:00,551.15,556.0,545.65,552.9,3835802.0
2022-05-25 05:30:00,557.7,571.55,556.6,569.1,5339885.0
2022-05-26 05:30:00,568.1,581.0,563.15,578.05,3444955.0
2022-05-27 05:30:00,582.0,604.3,577.4,598.1,8795852.0
2022-05-30 05:30:00,605.65,613.4,599.3,608.9,5399271.0
2022-05-31 05:30:00,607.0,607.5,596.1,598.95,5609885.0
2022-06-01 05:30:00,598.95,609.0,596.65,607.15,4893225.0
2022-06-02 05:30:00,604.0,609.55,591.2,607.9,5252011.0
2022-06-03 05:30:00,613.0,617.45,600.3,602.7,3679222.0
2022-06-06 05:30:00,601.95,614.5,601.05,606.1,3348790.0
2022-06-07 05:30:00,607.0,607.15,593.05,605.3,1652408.0
2022-06-08 05:30:00,602.3,608.9,596.05,599.95,2129427.0
2022-06-09 05:30:00,595.5,606.9,592.0,604.9,2320898.0
2022-06-10 05:30:00,601.8,603.8,591.55,593.1,1988641.0
2022-06-13 05:30:00,581.55,590.0,579.55,582.0,2280937.0
2022-06-14 05:30:00,580.0,584.65,570.15,572.4,4065780.0
2022-06-15 05:30:00,577.0,582.2,571.15,579.75,2601467.0
2022-06-16 05:30:00,582.0,585.85,567.65,570.55,2366283.0
2022-06-17 05:30:00,564.0,572.0,547.4,550.8,5050203.0
2022-06-20 05:30:00,551.0,558.45,545.85,553.15,1278783.0
2022-06-21 05:30:00,555.4,565.8,555.0,564.45,982122.0
2022-06-22 05:30:00,561.0,563.85,550.35,551.8,1215189.0
2022-06-23 05:30:00,553.1,560.0,549.65,558.1,1592871.0
2022-06-24 05:30:00,558.15,565.3,558.15,561.45,1021604.0
2022-06-27 05:30:00,564.25,572.5,556.6,558.0,2738127.0
2022-06-28 05:30:00,559.95,569.0,549.35,565.95,2194297.0
2022-06-29 05:30:00,558.5,561.55,538.75,541.25,4268386.0
2022-06-30 05:30:00,540.5,556.0,537.6,550.0,6228299.0
2022-07-01 05:30:00,549.95,567.3,540.55,565.45,2052291.0
2022-07-04 05:30:00,565.45,575.5,563.1,574.3,1488372.0
2022-07-05 05:30:00,581.0,581.2,563.25,564.85,2528269.0
2022-07-06 05:30:00,563.25,571.9,555.0,557.45,3309296.0
2022-07-07 05:30:00,563.8,565.65,551.2,554.6,4548159.0
2022-07-08 05:30:00,558.0,558.85,543.45,545.35,3509988.0
2022-07-11 05:30:00,543.0,549.1,540.2,546.65,1848324.0
2022-07-12 05:30:00,546.55,546.65,537.45,539.75,2088278.0
2022-07-13 05:30:00,542.45,545.75,538.55,539.5,1169625.0
2022-07-14 05:30:00,540.8,543.45,532.6,537.15,1770641.0
2022-07-15 05:30:00,537.1,541.7,534.0,539.9,1079168.0
2022-07-18 05:30:00,544.4,545.95,540.45,542.75,1543573.0
2022-07-19 05:30:00,541.0,544.8,535.0,535.9,4654412.0
2022-07-20 05:30:00,540.0,541.1,522.0,525.2,9053768.0
2022-07-21 05:30:00,525.3,532.35,519.05,529.1,5528757.0
2022-07-22 05:30:00,530.0,536.95,528.55,535.0,2944287.0
2022-07-25 05:30:00,534.0,536.0,526.0,526.75,3800562.0
2022-07-26 05:30:00,525.0,531.0,520.1,522.55,7812371.0
2022-07-27 05:30:00,525.0,532.55,520.05,521.25,8672870.0
2022-07-28 05:30:00,524.0,536.0,519.65,531.6,11504269.0
2022-07-29 05:30:00,540.0,560.0,534.2,555.5,14236016.0
