timestamp,open,high,low,close,volume
2022-01-03 05:30:00,147.25,155.95,147.0,155.3,29486720.0
2022-01-04 05:30:00,156.0,156.65,152.35,153.0,13744440.0
2022-01-05 05:30:00,153.0,154.3,152.1,153.7,8454060.0
2022-01-06 05:30:00,154.5,155.25,153.05,154.65,12446900.0
2022-01-07 05:30:00,155.0,157.45,154.95,156.95,11679683.0
2022-01-10 05:30:00,157.8,161.0,157.05,160.7,14655298.0
2022-01-11 05:30:00,160.65,160.65,158.1,158.55,7670386.0
2022-01-12 05:30:00,160.4,160.75,158.5,159.35,6334581.0
2022-01-13 05:30:00,159.35,166.45,159.0,164.75,20271714.0
2022-01-14 05:30:00,164.75,166.15,163.25,164.75,10211720.0
2022-01-17 05:30:00,165.6,166.1,162.05,163.7,8384625.0
2022-01-18 05:30:00,164.0,165.5,160.3,160.8,6574122.0
2022-01-19 05:30:00,161.0,164.85,160.8,163.9,11503199.0
2022-01-20 05:30:00,164.5,168.25,163.85,165.05,17462235.0
2022-01-21 05:30:00,163.3,163.3,157.5,158.75,14466758.0
2022-01-24 05:30:00,158.2,160.4,154.8,156.3,10854431.0
2022-01-25 05:30:00,155.0,161.6,154.3,161.15,7267866.0
2022-01-27 05:30:00,158.9,161.3,158.0,160.55,9269062.0
2022-01-28 05:30:00,160.6,165.0,160.6,161.65,10310726.0
2022-01-31 05:30:00,163.4,163.4,159.15,159.8,5811200.0
2022-02-01 05:30:00,162.0,163.45,158.6,163.05,7248713.0
2022-02-02 05:30:00,163.0,164.6,162.25,163.85,5369074.0
2022-02-03 05:30:00,163.1,164.15,160.6,161.3,4654885.0
2022-02-04 05:30:00,161.3,162.8,160.0,160.4,6402287.0
2022-02-07 05:30:00,160.65,163.0,159.65,160.95,5871041.0
2022-02-08 05:30:00,161.85,162.5,158.35,159.95,14158927.0
2022-02-09 05:30:00,160.5,169.35,160.0,168.6,35079516.0
2022-02-10 05:30:00,169.0,170.3,165.0,168.05,17724098.0
2022-02-11 05:30:00,167.95,169.3,165.2,166.5,10097767.0
2022-02-14 05:30:00,166.1,166.25,161.15,161.65,9478670.0
2022-02-15 05:30:00,162.75,164.85,159.85,163.65,16850616.0
2022-02-16 05:30:00,165.25,166.0,162.8,163.85,10653203.0
2022-02-17 05:30:00,164.7,165.5,162.7,163.05,6906440.0
2022-02-18 05:30:00,163.0,168.25,162.6,167.3,23740696.0
2022-02-21 05:30:00,163.15,163.5,159.85,161.2,14870901.0
2022-02-22 05:30:00,159.5,160.65,155.5,159.9,11654816.0
2022-02-23 05:30:00,160.35,162.3,158.2,158.5,7627472.0
2022-02-24 05:30:00,154.0,156.8,149.0,150.0,12115340.0
2022-02-25 05:30:00,152.25,164.9,152.25,163.45,17079977.0
2022-02-28 05:30:00,162.45,169.95,160.55,169.55,20872239.0
2022-03-02 05:30:00,171.0,185.65,171.0,184.8,72648396.0
2022-03-03 05:30:00,189.6,197.75,186.85,188.95,74050073.0
2022-03-04 05:30:00,188.95,191.0,180.5,181.0,36095156.0
2022-03-07 05:30:00,185.95,192.0,181.7,188.7,41642776.0
2022-03-08 05:30:00,189.0,191.7,186.6,189.15,22940456.0
2022-03-09 05:30:00,190.0,190.6,185.6,186.65,13870658.0
2022-03-10 05:30:00,184.0,184.0,177.05,178.95,30890343.0
2022-03-11 05:30:00,181.0,182.5,179.25,181.75,14663558.0
2022-03-14 05:30:00,181.0,182.15,177.85,180.35,8306420.0
2022-03-15 05:30:00,179.9,180.0,171.5,172.9,14074860.0
2022-03-16 05:30:00,173.0,177.8,172.9,176.9,11846738.0
2022-03-17 05:30:00,179.0,180.0,175.5,176.55,20052773.0
2022-03-21 05:30:00,177.85,186.35,177.5,182.3,20271556.0
2022-03-22 05:30:00,183.65,185.8,180.5,183.35,12372751.0
2022-03-23 05:30:00,182.6,184.25,179.3,183.05,13731315.0
2022-03-24 05:30:00,183.7,188.5,183.3,187.4,16323203.0
2022-03-25 05:30:00,187.4,188.9,184.6,186.1,10044811.0
2022-03-28 05:30:00,186.1,193.7,185.5,191.25,19132062.0
2022-03-29 05:30:00,192.0,192.2,185.5,186.0,10622472.0
2022-03-30 05:30:00,187.95,187.95,182.0,182.9,10298319.0
2022-03-31 05:30:00,184.15,184.9,181.65,183.05,9435203.0
2022-04-01 05:30:00,183.8,187.25,183.3,186.15,13505929.0
2022-04-04 05:30:00,185.5,189.0,184.6,187.75,9490374.0
2022-04-05 05:30:00,188.0,188.95,186.85,187.9,7637664.0
2022-04-06 05:30:00,188.7,197.0,188.3,193.85,46157039.0
2022-04-07 05:30:00,195.0,197.05,189.9,190.75,21712301.0
2022-04-08 05:30:00,194.7,198.8,192.35,194.55,20151959.0
2022-04-11 05:30:00,194.5,198.0,193.35,196.4,12393619.0
2022-04-12 05:30:00,195.75,195.75,184.3,186.0,18907630.0
2022-04-13 05:30:00,188.0,191.3,185.7,186.6,14216953.0
2022-04-18 05:30:00,186.6,190.9,184.6,189.45,13052104.0
2022-04-19 05:30:00,191.45,203.25,190.65,197.75,59341710.0
2022-04-20 05:30:00,199.95,205.55,197.1,199.1,38356653.0
2022-04-21 05:30:00,201.2,207.9,201.0,206.9,43683145.0
2022-04-22 05:30:00,206.05,209.0,201.25,202.15,24007670.0
2022-04-25 05:30:00,199.65,202.2,186.75,188.45,26465084.0
2022-04-26 05:30:00,192.2,192.3,188.45,191.4,20819291.0
2022-04-27 05:30:00,190.8,191.8,186.6,187.5,12214126.0
2022-04-28 05:30:00,189.0,192.5,187.15,190.25,12706800.0
2022-04-29 05:30:00,192.5,193.0,181.9,182.85,21654415.0
2022-05-02 05:30:00,182.7,188.9,178.85,187.65,21289439.0
2022-05-04 05:30:00,188.75,190.7,186.5,187.35,18239949.0
2022-05-05 05:30:00,189.5,191.95,184.7,185.85,12651103.0
2022-05-06 05:30:00,184.5,188.95,183.05,187.4,14257553.0
2022-05-09 05:30:00,185.95,185.95,181.55,183.05,10549451.0
2022-05-10 05:30:00,182.0,183.85,168.8,170.05,19965511.0
2022-05-11 05:30:00,171.7,173.7,165.25,169.85,20641617.0
2022-05-12 05:30:00,167.85,170.2,164.65,167.05,10406343.0
2022-05-13 05:30:00,170.0,173.65,168.0,168.7,11590435.0
2022-05-16 05:30:00,169.5,172.8,167.85,171.7,7437937.0
2022-05-17 05:30:00,173.4,185.0,173.15,184.55,28092052.0
2022-05-18 05:30:00,186.35,187.5,181.8,185.55,15425248.0
2022-05-19 05:30:00,181.1,183.5,180.7,181.2,9396007.0
2022-05-20 05:30:00,184.5,186.85,183.55,185.95,6365038.0
2022-05-23 05:30:00,185.95,186.75,182.4,184.3,7794071.0
2022-05-24 05:30:00,183.45,186.75,181.2,182.35,8572565.0
2022-05-25 05:30:00,184.2,185.55,180.05,180.7,7926434.0
2022-05-26 05:30:00,183.95,186.0,177.75,183.25,23140556.0
2022-05-27 05:30:00,184.5,188.65,180.5,181.85,16408080.0
2022-05-30 05:30:00,184.0,187.9,182.55,187.2,10577525.0
2022-05-31 05:30:00,186.0,195.25,185.2,192.9,21380248.0
2022-06-01 05:30:00,194.5,197.3,193.2,196.05,30867456.0
2022-06-02 05:30:00,196.5,199.2,194.3,198.2,17646759.0
2022-06-03 05:30:00,200.0,201.0,196.2,197.0,25335178.0
2022-06-06 05:30:00,196.5,196.8,193.2,194.85,22020642.0
2022-06-07 05:30:00,193.65,199.95,193.6,197.55,12961285.0
2022-06-08 05:30:00,198.0,201.95,196.5,197.65,13059792.0
2022-06-09 05:30:00,196.95,200.4,196.5,198.75,10562238.0
2022-06-10 05:30:00,197.35,199.3,196.25,198.5,6741014.0
2022-06-13 05:30:00,196.65,197.4,189.55,191.05,8516696.0
2022-06-14 05:30:00,189.1,194.5,189.1,192.2,6727598.0
2022-06-15 05:30:00,192.15,193.85,189.15,190.05,5805589.0
2022-06-16 05:30:00,191.55,192.8,179.1,179.9,14490962.0
2022-06-17 05:30:00,180.0,184.85,179.4,182.65,15215695.0
2022-06-20 05:30:00,181.9,181.9,174.75,176.85,23276003.0
2022-06-21 05:30:00,178.0,185.65,178.0,184.8,7564329.0
2022-06-22 05:30:00,184.75,184.75,179.0,179.35,6560404.0
2022-06-23 05:30:00,180.3,182.0,174.85,177.15,9304799.0
2022-06-24 05:30:00,178.65,180.4,174.8,176.55,8171322.0
2022-06-27 05:30:00,180.0,182.8,177.45,182.05,7063839.0
2022-06-28 05:30:00,181.15,186.95,180.75,186.4,9844211.0
2022-06-29 05:30:00,186.0,190.25,183.65,188.75,16856241.0
2022-06-30 05:30:00,188.1,189.0,182.55,185.6,8693744.0
2022-07-01 05:30:00,185.0,186.15,176.6,183.25,17248729.0
2022-07-04 05:30:00,183.25,185.7,179.1,182.05,8780396.0
2022-07-05 05:30:00,183.0,185.2,181.75,182.45,5313753.0
2022-07-06 05:30:00,182.5,182.85,178.0,181.7,9367397.0
2022-07-07 05:30:00,183.95,186.6,181.45,186.0,6322630.0
2022-07-08 05:30:00,187.05,191.9,187.05,189.8,14647592.0
2022-07-11 05:30:00,188.95,194.3,187.8,193.35,9048841.0
2022-07-12 05:30:00,192.8,195.3,192.1,193.9,6942704.0
2022-07-13 05:30:00,193.9,196.15,193.0,193.45,7842930.0
2022-07-14 05:30:00,194.0,195.45,190.3,192.0,6795141.0
2022-07-15 05:30:00,193.0,193.9,189.4,193.4,5610793.0
2022-07-18 05:30:00,194.5,196.9,193.85,195.6,7600779.0
2022-07-19 05:30:00,194.95,199.6,194.0,198.25,9913955.0
2022-07-20 05:30:00,199.6,200.4,197.4,197.85,5519522.0
2022-07-21 05:30:00,197.85,199.45,196.3,198.6,6167419.0
2022-07-22 05:30:00,198.6,199.85,196.8,197.1,4844223.0
2022-07-25 05:30:00,197.5,201.7,194.6,200.9,10207034.0
2022-07-26 05:30:00,201.45,203.3,199.55,202.3,12853314.0
2022-07-27 05:30:00,202.4,204.7,201.8,203.45,7343180.0
2022-07-28 05:30:00,204.0,205.0,201.35,202.85,5096403.0
2022-07-29 05:30:00,203.6,212.45,203.25,211.25,12477455.0
2022-08-01 05:30:00,212.5,213.7,209.8,212.75,7849924.0
2022-08-02 05:30:00,213.0,217.25,211.65,215.25,12615631.0
2022-08-03 05:30:00,214.95,214.95,208.8,212.1,9949919.0
2022-08-04 05:30:00,212.15,213.45,206.15,207.15,8058280.0
2022-08-05 05:30:00,207.5,210.25,205.75,208.45,31999040.0
2022-08-08 05:30:00,209.5,216.15,207.05,215.4,16358151.0
2022-08-10 05:30:00,215.85,220.45,215.45,219.85,14267910.0
2022-08-11 05:30:00,226.0,226.8,218.0,218.6,28800337.0
2022-08-12 05:30:00,219.0,222.25,217.75,221.65,8861089.0
2022-08-16 05:30:00,224.4,224.4,220.45,222.9,7844356.0
2022-08-17 05:30:00,223.5,223.5,220.15,221.45,6119157.0
2022-08-18 05:30:00,221.45,222.65,220.6,221.75,4233196.0
2022-08-19 05:30:00,221.65,221.65,215.7,217.15,8783707.0
2022-08-22 05:30:00,215.6,220.95,214.05,218.3,10390480.0
2022-08-23 05:30:00,217.0,223.7,216.6,222.85,9344364.0
2022-08-24 05:30:00,222.75,226.0,222.0,223.65,10825973.0
2022-08-25 05:30:00,223.7,227.15,223.7,224.9,13077805.0
2022-08-26 05:30:00,227.7,232.0,226.5,229.95,12673156.0
2022-08-29 05:30:00,221.4,231.6,221.4,230.6,8757016.0
2022-08-30 05:30:00,231.8,235.5,230.85,234.8,12991363.0
2022-09-01 05:30:00,234.35,236.8,229.55,230.3,9682321.0
2022-09-02 05:30:00,231.0,232.45,228.2,229.3,4599518.0
2022-09-05 05:30:00,230.0,232.35,228.5,231.6,4909470.0
2022-09-06 05:30:00,232.7,234.65,231.0,232.7,5307321.0
2022-09-07 05:30:00,232.95,239.3,232.35,238.85,12751679.0
2022-09-08 05:30:00,240.5,240.5,235.05,236.45,7677716.0
2022-09-09 05:30:00,237.5,238.0,233.35,237.6,8436280.0
2022-09-12 05:30:00,238.5,239.05,228.0,231.5,19053188.0
2022-09-13 05:30:00,232.7,235.3,230.65,231.3,9884429.0
2022-09-14 05:30:00,230.15,233.8,229.55,231.95,7705022.0
2022-09-15 05:30:00,233.1,234.95,232.25,234.25,5386854.0
2022-09-16 05:30:00,233.85,234.0,229.55,231.05,8750965.0
2022-09-19 05:30:00,230.95,232.65,228.7,229.9,4011597.0
